,x,y,delta_x,delta_y,distances,speed,energy,momentum
0,1207.0,1414.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1185.0,1412.0,-675.0,-254.0,9.219544457292887,28.848320575035213,416.1128,28.848320575035213
2,1634.0,493.0,280.0,-1319.0,5.385164807134504,53.93568021263846,1454.5287999999998,53.93568021263846
3,982.0,1794.0,728.0,770.0,18.384776310850235,42.38648841317242,898.3072,42.38648841317242
4,1093.0,496.0,527.0,26.0,22.80350850198276,21.10563905689662,222.72400000000005,21.10563905689662
5,1103.0,486.0,-800.0,512.0,25.632011235952593,37.992504523918925,721.7152,37.992504523918925
6,997.0,1794.0,-336.0,70.0,5.0990195135927845,13.728568752787014,94.2368,13.728568752787014
7,1001.0,1794.0,-137.0,-17.0,10.44030650891055,5.522028612747311,15.246399999999998,5.522028612747311
8,931.0,1067.0,-460.0,153.0,21.02379604162864,19.391090737758926,188.0072,19.391090737758926
9,1012.0,1796.0,1126.0,27.0,12.206555615733702,45.05294662949362,1014.8840000000002,45.05294662949362
10,1860.0,1230.0,367.0,-473.0,4.47213595499958,23.94720860559744,286.7344,23.94720860559744
11,1539.0,292.0,-921.0,-960.0,14.035668847618199,53.214148494549825,1415.8727999999996,53.214148494549825
12,748.0,1241.0,165.0,-403.0,4.123105625617661,17.41879444737781,151.7072,17.41879444737781
13,1149.0,1341.0,752.0,305.0,13.0,32.4599199013183,526.8231999999999,32.4599199013183
14,1059.0,1057.0,1187.0,1420.0,12.041594578792296,74.0310097189009,2740.2952,74.0310097189009
15,1165.0,378.0,88.0,-96.0,8.246211251235321,5.209222590751906,13.567999999999998,5.209222590751906
16,679.0,886.0,-196.0,15.0,17.204650534085253,7.862925664153261,30.9128,7.862925664153261
17,1220.0,690.0,-534.0,532.0,12.041594578792296,30.151086215922636,454.544,30.151086215922636
18,1206.0,691.0,-862.0,-10.0,17.0,34.48232010755657,594.5151999999999,34.48232010755657
19,1282.0,855.0,-1108.0,-894.0,17.0,56.947695300161186,1621.5200000000002,56.947695300161186
20,1184.0,693.0,240.0,815.0,11.313708498984761,33.98411393577888,577.4600000000002,33.98411393577888
21,835.0,1008.0,782.0,164.0,12.083045973594572,31.960475590954523,510.73599999999993,31.960475590954523
22,1702.0,1242.0,-588.0,650.0,33.12099032335839,35.059811750778124,614.5951999999999,35.059811750778124
23,1113.0,1859.0,-1448.0,5.0,5.0990195135927845,57.92034530283811,1677.3832000000002,57.92034530283811
24,610.0,936.0,-6.0,-7.0,9.219544457292887,0.3687817782917155,0.068,0.3687817782917155
25,1764.0,1298.0,-12.0,-1036.0,9.219544457292887,41.44277982954329,858.7520000000001,41.44277982954329
26,1174.0,1063.0,-300.0,-913.0,7.280109889280518,38.44099894643738,738.8552,38.44099894643738
27,551.0,1165.0,-1206.0,-1014.0,25.553864678361276,63.02548056143642,1986.1055999999999,63.02548056143642
28,685.0,352.0,-793.0,476.0,16.0312195418814,36.9956754229464,684.34,36.9956754229464
29,1093.0,714.0,-640.0,72.0,19.924858845171276,25.761490640100778,331.8272,25.761490640100778
30,694.0,370.0,-520.0,934.0,16.64331697709324,42.75990645452817,914.2048,42.75990645452817
