,x,y,delta_x,delta_y,distances,speed,energy,momentum
0,1545.0,1382.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1523.0,1375.0,-119.0,1022.0,17.46424919657298,41.15619029988077,846.9159999999999,41.15619029988077
2,1380.0,1284.0,-953.0,-230.0,13.601470508735444,39.214466718291604,768.8871999999999,39.214466718291604
3,606.0,1273.0,291.0,588.0,9.433981132056603,26.242713274354845,344.34,26.242713274354845
4,1348.0,1305.0,-110.0,434.0,10.198039027185569,17.90892514920982,160.3648,17.90892514920982
5,538.0,1574.0,399.0,237.0,8.602325267042627,18.563189381138145,172.296,18.563189381138145
6,761.0,798.0,-335.0,480.0,24.515301344262525,23.413671220037237,274.1,23.413671220037237
7,1825.0,1221.0,1006.0,-128.0,7.0,40.56441790535148,822.736,40.56441790535148
8,806.0,1890.0,71.0,735.0,12.529964086141668,29.536851558688515,436.2128000000001,29.536851558688515
9,1237.0,1329.0,-532.0,617.0,16.15549442140351,32.58743316065259,530.9703999999999,32.58743316065259
10,1879.0,1803.0,-324.0,493.0,12.529964086141668,23.597457490161943,278.42,23.597457490161943
11,1209.0,638.0,-83.0,-1047.0,3.605551275463989,42.01138893205032,882.4784000000002,42.01138893205032
12,548.0,1258.0,236.0,-653.0,9.848857801796104,27.77351256143162,385.68399999999997,27.77351256143162
13,753.0,1250.0,-318.0,224.0,16.15549442140351,15.55892027102138,121.04,15.55892027102138
14,537.0,1257.0,407.0,-1224.0,4.0,51.59573625795062,1331.0600000000002,51.59573625795062
15,878.0,1043.0,-473.0,717.0,29.206163733020468,34.35853314680357,590.2543999999999,34.35853314680357
16,837.0,1895.0,-1181.0,-305.0,9.055385138137417,48.78993338794387,1190.2287999999999,48.78993338794387
17,1475.0,385.0,-346.0,1010.0,9.848857801796104,42.70486623325262,911.8528,42.70486623325262
18,851.0,1893.0,1105.0,-504.0,7.0710678118654755,48.5805063785877,1180.0328000000002,48.5805063785877
19,856.0,1891.0,1263.0,-647.0,5.656854249492381,56.76305840949728,1611.0224,56.76305840949728
20,1016.0,1347.0,-451.0,-493.0,26.90724809414742,26.72676561052609,357.16,26.72676561052609
21,1438.0,442.0,752.0,8.0,4.123105625617661,30.081702079503412,452.45439999999996,30.081702079503412
22,621.0,1192.0,768.0,192.0,12.041594578792296,31.665451204743633,501.3504,31.665451204743633
23,1153.0,701.0,1131.0,244.0,9.433981132056603,46.280829724627885,1070.9576,46.280829724627885
24,897.0,1893.0,31.0,1585.0,12.165525060596439,63.41212502353158,2010.5488,63.41212502353158
25,1131.0,706.0,623.0,595.0,10.44030650891055,34.45934416090939,593.7232,34.45934416090939
26,1121.0,707.0,-149.0,517.0,16.0,21.521709969238042,231.59200000000007,21.521709969238042
27,1152.0,1891.0,-590.0,-704.0,2.23606797749979,36.74160584405641,674.9728,36.74160584405641
28,717.0,1866.0,-279.0,176.0,19.849433241279208,13.19496873812136,87.0536,13.19496873812136
29,833.0,1393.0,-349.0,-617.0,11.045361017187261,28.354611617865622,401.9920000000001,28.354611617865622
30,841.0,1503.0,605.0,-61.0,7.280109889280518,24.32269721885301,295.79679999999996,24.32269721885301
31,784.0,936.0,224.0,-27.0,8.54400374531753,9.024854569465372,40.724000000000004,9.024854569465372
32,1332.0,619.0,-470.0,1143.0,4.242640687119285,49.434384794391846,1221.8791999999999,49.434384794391846
33,1241.0,267.0,411.0,802.0,9.219544457292887,36.047191291416866,649.6999999999999,36.047191291416866
34,919.0,1630.0,33.0,-510.0,22.47220505424423,20.442661274892757,208.95119999999997,20.442661274892757
35,1607.0,1301.0,-1094.0,309.0,5.0,45.47204855732805,1033.8536000000001,45.47204855732805
36,927.0,1648.0,659.0,349.0,10.198039027185569,29.828362341905393,444.8655999999999,29.828362341905393
37,1432.0,1866.0,-710.0,-208.0,16.1245154965971,29.59362093424865,437.8912,29.59362093424865
