,x,y,delta_x,delta_y,distances,speed,energy,momentum
0,1125.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1143.0,857.0,-875.0,-497.0,14.142135623730951,40.25188691229269,810.1071999999998,40.25188691229269
2,1864.0,1650.0,769.0,-580.0,14.317821063276353,38.52814036519282,742.2088000000001,38.52814036519282
3,915.0,1895.0,-837.0,499.0,18.384776310850235,38.97835296674296,759.6559999999998,38.97835296674296
4,1456.0,1352.0,-128.0,-938.0,4.123105625617661,37.86772768466574,716.9824,37.86772768466574
5,789.0,952.0,522.0,319.0,18.35755975068582,24.470226807285627,299.3960000000001,24.470226807285627
6,1927.0,1799.0,528.0,-1281.0,1.0,55.421945112022186,1535.796,55.421945112022186
7,1113.0,460.0,568.0,285.0,23.194827009486403,25.419645945606717,323.0792,25.419645945606717
8,1399.0,1332.0,-809.0,184.0,12.36931687685298,33.18643096206641,550.6696000000001,33.18643096206641
9,1201.0,616.0,-657.0,-505.0,9.486832980505138,33.146318045900664,549.3392,33.146318045900664
10,804.0,929.0,52.0,413.0,6.4031242374328485,16.650429423891747,138.61840000000004,16.650429423891747
11,809.0,924.0,184.0,-32.0,5.830951894845301,7.470475219154402,27.904000000000003,7.470475219154402
12,911.0,1817.0,-910.0,218.0,28.42534080710379,37.42991317115229,700.4992,37.42991317115229
13,940.0,1423.0,785.0,221.0,12.041594578792296,32.62063150829548,532.0527999999999,32.62063150829548
14,1227.0,673.0,293.0,-533.0,7.0,24.329011488344527,295.9504,24.329011488344527
15,666.0,1880.0,88.0,871.0,15.132745950421556,35.01736711975931,613.1080000000001,35.01736711975931
16,1232.0,689.0,-44.0,-538.0,12.041594578792296,21.591850314412614,233.10400000000004,21.591850314412614
17,1898.0,1517.0,-1330.0,-1061.0,12.165525060596439,68.05434299146528,2315.6967999999993,68.05434299146528
18,1949.0,1390.0,-814.0,514.0,19.209372712298546,38.50801475017895,741.4335999999998,38.50801475017895
19,523.0,1252.0,1019.0,-398.0,1.4142135623730951,43.75870199171817,957.4119999999998,43.75870199171817
20,1920.0,1389.0,1074.0,896.0,11.40175425099138,55.94700349437849,1565.0335999999995,55.94700349437849
21,1892.0,1498.0,445.0,643.0,18.681541692269406,31.278721201481368,489.1792,31.278721201481368
22,1107.0,1851.0,-810.0,-351.0,29.068883707497267,35.31121068442712,623.4407999999999,35.31121068442712
23,1256.0,1246.0,195.0,72.0,10.816653826391969,8.314709856633604,34.5672,8.314709856633604
24,942.0,1336.0,-490.0,1306.0,18.027756377319946,55.79585647698224,1556.5888000000004,55.79585647698224
25,810.0,982.0,317.0,885.0,9.219544457292887,37.602425453685825,706.9711999999998,37.602425453685825
26,804.0,975.0,217.0,541.0,9.219544457292887,23.315917309855084,271.816,23.315917309855084
27,1857.0,1525.0,-654.0,-302.0,8.602325267042627,28.81444082400351,415.13599999999997,28.81444082400351
28,1847.0,1529.0,474.0,-295.0,5.656854249492381,22.332075586474264,249.36079999999993,22.332075586474264
29,1558.0,1829.0,695.0,619.0,8.602325267042627,37.22764564137786,692.9488,37.22764564137786
30,1081.0,717.0,66.0,-1616.0,9.219544457292887,64.69388842850613,2092.6495999999997,64.69388842850613
31,1342.0,600.0,66.0,562.0,10.44030650891055,22.634486961272174,256.16,22.634486961272174
32,917.0,1613.0,-1.0,625.0,15.132745950421556,25.00003199997952,312.50079999999997,25.00003199997952
33,1200.0,1866.0,491.0,-306.0,9.219544457292887,23.14189274886564,267.77360000000004,23.14189274886564
34,2054.0,1455.0,439.0,-475.0,8.54400374531753,25.871868892679554,334.6768,25.871868892679554
35,1463.0,1859.0,7.0,2.0,7.280109889280518,0.29120439557122074,0.0424,0.29120439557122074
