,x,y,delta_x,delta_y,distances,speed,energy,momentum
0,782.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0
1,783.0,972.0,119.0,-898.0,2.23606797749979,36.234017166193425,656.4519999999999,36.234017166193425
2,1193.0,563.0,-637.0,423.0,26.90724809414742,30.58621911907387,467.7584,30.58621911907387
3,659.0,1865.0,-1376.0,-874.0,14.317821063276353,65.20431887536284,2125.8016,65.20431887536284
4,1598.0,528.0,-319.0,-1319.0,3.1622776601683795,54.28107589206389,1473.2175999999997,54.28107589206389
5,1602.0,326.0,-303.0,-610.0,9.219544457292887,27.244346202469238,371.1272,27.244346202469238
6,583.0,1267.0,288.0,605.0,9.433981132056603,26.80205962234992,359.17519999999996,26.80205962234992
7,938.0,1069.0,-59.0,-725.0,4.0,29.09586912260914,423.2848,29.09586912260914
8,750.0,818.0,440.0,-899.0,1.0,40.0360037965829,801.4408000000001,40.0360037965829
9,1090.0,979.0,-124.0,824.0,10.44030650891055,33.33111459282453,555.4816000000001,33.33111459282453
10,1215.0,1332.0,1222.0,-62.0,2.23606797749979,48.94287282128012,1197.7024000000001,48.94287282128012
11,635.0,407.0,174.0,222.0,12.727922061357855,11.282552902601433,63.648,11.282552902601433
12,900.0,1055.0,-816.0,-541.0,7.615773105863909,39.16196113577562,766.8296,39.16196113577562
13,543.0,1258.0,-155.0,341.0,10.295630140987,14.982977007257269,112.24479999999998,14.982977007257269
14,600.0,1582.0,-453.0,736.0,33.015148038438355,34.56946629614058,597.5239999999999,34.56946629614058
15,1232.0,683.0,670.0,-1139.0,4.123105625617661,52.85786223448693,1396.9768,52.85786223448693
16,1317.0,763.0,-14.0,-535.0,9.433981132056603,21.40732584887706,229.1368,21.40732584887706
17,1068.0,1821.0,150.0,-197.0,17.88854381999832,9.904261708981643,49.04719999999999,9.904261708981643
18,1032.0,1125.0,771.0,269.0,7.211102550927978,32.663178045009644,533.4416,32.663178045009644
19,826.0,1403.0,111.0,924.0,8.94427190999916,37.22573303509281,692.8776,37.22573303509281
20,842.0,1014.0,-511.0,1204.0,11.180339887498949,52.31805806793673,1368.5896,52.31805806793673
21,1173.0,696.0,-270.0,457.0,33.1058907144937,21.232013564426715,225.3992,21.232013564426715
22,662.0,279.0,339.0,-556.0,7.810249675906654,26.047863636006696,339.24559999999997,26.047863636006696
23,603.0,1189.0,589.0,-321.0,13.0,26.831682764970218,359.9695999999999,26.831682764970218
24,1207.0,1005.0,1090.0,376.0,7.810249675906654,46.12116217096009,1063.5808,46.12116217096009
25,821.0,1471.0,39.0,686.0,7.0710678118654755,27.484308250345325,377.69360000000006,27.484308250345325
26,913.0,1895.0,-837.0,668.0,17.0,42.83536856383986,917.4344,42.83536856383986
27,1593.0,1819.0,-297.0,309.0,33.61547262794322,17.143628554072208,146.95199999999997,17.143628554072208
28,929.0,1896.0,1055.0,9.0,25.079872407968907,42.20153551708752,890.4847999999997,42.20153551708752
29,1361.0,569.0,-102.0,-394.0,8.06225774829855,16.27955773355038,132.512,16.27955773355038
30,1196.0,1233.0,131.0,-113.0,7.0,6.920115605970755,23.944,6.920115605970755
31,950.0,1891.0,222.0,1234.0,9.486832980505138,50.15240771887228,1257.632,50.15240771887228
32,697.0,1583.0,-306.0,-123.0,21.840329667841555,13.191815644557803,87.012,13.191815644557803
33,707.0,395.0,254.0,-87.0,8.246211251235321,10.739459949178078,57.668000000000006,10.739459949178078
34,884.0,1515.0,-581.0,-600.0,15.524174696260024,33.40804693483293,558.0488,33.40804693483293
35,687.0,1606.0,219.0,-463.0,2.0,20.48726433665559,209.86399999999998,20.48726433665559
36,1035.0,735.0,-237.0,-500.0,16.1245154965971,22.133016061983056,244.93519999999998,22.133016061983056
37,1986.0,1187.0,-248.0,-26.0,10.44030650891055,9.974367147844518,49.74399999999999,9.974367147844518
38,1237.0,1837.0,-844.0,111.0,9.848857801796104,34.05071511730701,579.7256,34.05071511730701
39,1982.0,1172.0,-644.0,-999.0,14.317821063276353,47.54344539471241,1130.1896000000002,47.54344539471241
40,1167.0,1390.0,-93.0,1106.0,5.385164807134504,44.396125957114776,985.5080000000003,44.396125957114776
41,940.0,1674.0,-122.0,173.0,1.4142135623730951,8.46763249084418,35.8504,8.46763249084418
42,942.0,1675.0,-272.0,111.0,6.082762530298219,11.7510850562831,69.044,11.7510850562831
43,1266.0,303.0,1.0,1.0,1.4142135623730951,0.0565685424949238,0.0016,0.0565685424949238
44,786.0,839.0,1508.0,593.0,5.0990195135927845,64.81620784958034,2100.5704,64.81620784958034
45,645.0,1690.0,500.0,273.0,16.1245154965971,22.78697873786694,259.6232,22.78697873786694
46,731.0,1080.0,573.0,-739.0,15.524174696260024,37.40481252459367,699.5599999999998,37.40481252459367
47,1961.0,1087.0,-1329.0,605.0,13.152946437965905,58.40912257515944,1705.8128,58.40912257515944
48,1958.0,1076.0,1057.0,266.0,3.605551275463989,43.598256845887775,950.4040000000001,43.598256845887775
49,531.0,1306.0,813.0,223.0,11.0,33.721162494789525,568.5583999999998,33.721162494789525
50,937.0,1635.0,-189.0,864.0,18.35755975068582,35.37721300498387,625.7736,35.37721300498387
51,1038.0,1891.0,126.0,1085.0,5.385164807134504,43.69166510903424,954.4807999999999,43.69166510903424
52,1235.0,1757.0,566.0,1320.0,5.0,57.44919146515467,1650.2048,57.44919146515467
53,739.0,1456.0,-1342.0,734.0,15.033296378372908,61.18457321907214,1871.776,61.18457321907214
54,1114.0,734.0,392.0,90.0,16.278820596099706,16.087958229682226,129.41120000000004,16.087958229682226
55,1045.0,1500.0,-6.0,-2.0,6.324555320336759,0.2529822128134704,0.03200000000000001,0.2529822128134704
56,1217.0,1752.0,126.0,-100.0,8.246211251235321,6.434407509631326,20.7008,6.434407509631326
57,1326.0,1827.0,-683.0,449.0,15.524174696260024,32.69470905207752,534.4719999999999,32.69470905207752
58,772.0,1513.0,-1376.0,859.0,14.560219778561036,64.88459909716634,2105.0056,64.88459909716634
59,914.0,1558.0,-15.0,4.0,15.524174696260024,0.6209669878504009,0.1928,0.6209669878504009
60,1261.0,412.0,-539.0,-269.0,11.40175425099138,24.09587516567929,290.3055999999999,24.09587516567929
61,546.0,1323.0,942.0,398.0,10.44030650891055,40.90511948399613,836.6143999999999,40.90511948399613
62,1175.0,733.0,624.0,-235.0,2.0,26.671362919805958,355.6808000000001,26.671362919805958
63,639.0,442.0,273.0,769.0,18.027756377319946,32.64083332269567,532.712,32.64083332269567
64,1987.0,838.0,801.0,105.0,11.180339887498949,32.31410837389762,522.1008,32.31410837389762
65,697.0,916.0,584.0,-3.0,15.652475842498529,23.360308217144738,272.852,23.360308217144738
66,998.0,801.0,382.0,28.0,3.1622776601683795,15.320992134976116,117.3664,15.320992134976116
67,716.0,904.0,-445.0,-1220.0,3.605551275463989,51.9449708826562,1349.1400000000003,51.9449708826562
68,1013.0,802.0,-970.0,-1225.0,20.808652046684813,62.50151998151725,1953.2199999999998,62.50151998151725
69,1365.0,1689.0,365.0,552.0,10.04987562112089,26.47048167298812,350.3432,26.47048167298812
70,1028.0,1887.0,480.0,1428.0,15.811388300841896,60.260554262303295,1815.6671999999999,60.260554262303295
71,1462.0,1601.0,205.0,771.0,18.35755975068582,31.91152769768317,509.17280000000005,31.91152769768317
72,468.0,1866.0,-149.0,249.0,20.248456731316587,11.607032351122314,67.3616,11.607032351122314
73,1155.0,1889.0,-253.0,-651.0,5.830951894845301,27.937358500760233,390.24800000000005,27.937358500760233
74,1476.0,1558.0,253.0,1194.0,6.708203932499369,48.82040556980247,1191.716,48.82040556980247
75,825.0,1412.0,227.0,-988.0,18.384776310850235,40.549683106036724,822.1384,40.549683106036724
76,507.0,961.0,204.0,-204.0,5.830951894845301,11.539982668964456,66.5856,11.539982668964456
77,877.0,1711.0,-54.0,-968.0,16.278820596099706,38.780201134083875,751.9520000000001,38.780201134083875
78,939.0,1224.0,-216.0,-797.0,8.06225774829855,33.030046927002694,545.4920000000001,33.030046927002694
79,1175.0,1899.0,184.0,559.0,12.649110640673518,23.540161426804193,277.06960000000004,23.540161426804193
80,686.0,1735.0,46.0,-249.0,14.422205101855956,10.128533951169834,51.2936,10.128533951169834
81,678.0,1745.0,6.0,-15.0,16.15549442140351,0.6462197768561404,0.20879999999999996,0.6462197768561404
82,705.0,1499.0,273.0,-256.0,5.385164807134504,14.970103540056094,112.05199999999999,14.970103540056094
83,1523.0,1420.0,-13.0,-956.0,14.866068747318506,38.24353540142438,731.284,38.24353540142438
84,834.0,1847.0,150.0,551.0,13.601470508735444,22.8421014795049,260.8808,22.8421014795049
85,658.0,1795.0,444.0,-410.0,8.94427190999916,24.17390328432709,292.1888,24.17390328432709
86,1391.0,1699.0,-549.0,-652.0,9.219544457292887,34.09410506231246,581.204,34.09410506231246
87,804.0,1867.0,-38.0,-1421.0,12.206555615733702,56.860320083516946,1616.5480000000002,56.860320083516946
88,887.0,1760.0,181.0,892.0,4.0,36.40714215645057,662.7400000000001,36.40714215645057
89,968.0,1836.0,443.0,401.0,9.848857801796104,23.901464390283703,285.63999999999993,23.901464390283703
90,1166.0,782.0,45.0,682.0,6.0,27.339319669662597,373.7192000000001,27.339319669662597
91,1172.0,781.0,-580.0,-285.0,18.439088914585774,25.849564793241683,334.09999999999997,25.849564793241683
92,1495.0,1627.0,160.0,-26.0,14.212670403551895,6.483949413744682,21.0208,6.483949413744682
93,889.0,1775.0,-193.0,865.0,8.246211251235321,35.450788425647175,628.3791999999999,35.450788425647175
94,1188.0,1391.0,-474.0,-153.0,10.0,19.923252746476916,198.468,19.923252746476916
95,1272.0,1052.0,193.0,-3.0,11.180339887498949,7.72093258615823,29.806400000000007,7.72093258615823
96,921.0,1793.0,327.0,-1002.0,8.06225774829855,42.16032257941109,888.7464000000001,42.16032257941109
97,726.0,664.0,449.0,402.0,12.727922061357855,24.106596607567813,290.56399999999996,24.106596607567813
98,731.0,675.0,-334.0,22.0,9.433981132056603,13.388950668368302,89.632,13.388950668368302
99,945.0,1806.0,84.0,698.0,12.0,28.121450887178636,395.408,28.121450887178636
100,1254.0,1726.0,-329.0,1116.0,8.54400374531753,46.53939406567301,1082.9576,46.53939406567301
101,747.0,1692.0,81.0,91.0,5.0990195135927845,4.873109889998378,11.8736,4.873109889998378
102,843.0,1346.0,-669.0,700.0,10.63014581273465,38.73109345216063,750.0487999999999,38.73109345216063
103,1568.0,861.0,-404.0,170.0,10.0,17.53241569208305,153.69279999999998,17.53241569208305
104,781.0,732.0,67.0,327.0,7.280109889280518,13.351733969788343,89.1344,13.351733969788343
105,935.0,1777.0,-28.0,-293.0,16.401219466856727,11.773393733329401,69.30640000000001,11.773393733329401
106,1685.0,514.0,-119.0,902.0,3.1622776601683795,36.392636617865435,662.2120000000001,36.392636617865435
107,600.0,1785.0,-779.0,684.0,15.620499351813308,41.46703751173937,859.7576,41.46703751173937
108,1629.0,869.0,500.0,-612.0,12.649110640673518,31.611238507847176,499.63520000000005,31.611238507847176
109,1066.0,870.0,-1147.0,-858.0,20.518284528683193,57.296045238742266,1641.4184000000002,57.296045238742266
110,503.0,871.0,-339.0,158.0,3.1622776601683795,14.96048127568094,111.90800000000002,14.96048127568094
111,1396.0,851.0,-115.0,-272.0,2.0,11.812467989374616,69.76719999999999,11.812467989374616
112,1081.0,1862.0,-334.0,62.0,12.041594578792296,13.588230201170422,92.31999999999998,13.588230201170422
113,1891.0,1332.0,-631.0,-957.0,14.317821063276353,45.85211009321163,1051.2079999999999,45.85211009321163
114,1575.0,473.0,-17.0,-347.0,7.615773105863909,13.896647077622717,96.55839999999999,13.896647077622717
115,1343.0,1004.0,356.0,343.0,19.4164878389476,19.774124506536314,195.508,19.774124506536314
116,1367.0,595.0,-891.0,930.0,17.26267650163207,51.517468881923925,1327.0248,51.517468881923925
117,1535.0,462.0,1327.0,106.0,2.23606797749979,53.249075109338754,1417.732,53.249075109338754
118,1384.0,1004.0,-528.0,1227.0,8.602325267042627,53.43127174230462,1427.4504,53.43127174230462
