,x,y,delta_x,delta_y,distances,speed,energy,momentum
0,1994.0,1778.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1983.0,1781.0,1469.0,217.0,5.0990195135927845,59.39764305088208,1764.0400000000002,59.39764305088208
2,804.0,1889.0,16.0,-715.0,2.23606797749979,28.60715994292338,409.18480000000005,28.60715994292338
3,529.0,1571.0,-793.0,-1148.0,9.219544457292887,55.810436300032634,1557.4024000000002,55.810436300032634
4,960.0,1077.0,196.0,76.0,9.0,8.408757339821385,35.35360000000001,8.408757339821385
5,804.0,1890.0,799.0,-1564.0,1.0,70.25094447763674,2467.5975999999996,70.25094447763674
6,804.0,1890.0,-1215.0,52.0,13.341664064126334,48.644489924348065,1183.1432000000002,48.644489924348065
7,793.0,945.0,-7.0,-1.0,7.0710678118654755,0.282842712474619,0.04,0.282842712474619
8,1394.0,985.0,-729.0,1309.0,28.42534080710379,59.932255088558115,1795.9376,59.932255088558115
9,844.0,1347.0,557.0,773.0,30.479501308256342,38.110953805959774,726.2223999999999,38.110953805959774
10,735.0,1219.0,1498.0,111.0,6.082762530298219,60.08427414889856,1805.0599999999997,60.08427414889856
11,1368.0,1320.0,74.0,-295.0,12.529964086141668,12.165590820013634,74.0008,12.165590820013634
12,843.0,1338.0,-606.0,247.0,21.213203435596427,26.176172371070603,342.596,26.176172371070603
13,1891.0,1238.0,-378.0,1129.0,33.421549934136806,47.62394355783654,1134.0200000000002,47.62394355783654
14,2005.0,1381.0,-837.0,799.0,27.65863337187866,46.28554850058493,1071.176,46.28554850058493
15,827.0,907.0,-85.0,-899.0,5.0,36.12037652073965,652.3408,36.12037652073965
16,714.0,1229.0,387.0,-150.0,11.045361017187261,16.60212034650996,137.8152,16.60212034650996
17,671.0,892.0,-605.0,45.0,7.280109889280518,24.26684981615867,294.44,24.26684981615867
18,685.0,1215.0,-166.0,555.0,8.06225774829855,23.17174141060615,268.4647999999999,23.17174141060615
19,681.0,1897.0,-178.0,-236.0,19.313207915827967,11.824043301679843,69.90399999999998,11.824043301679843
20,865.0,1890.0,517.0,-1056.0,11.045361017187261,47.03062831815029,1105.94,47.03062831815029
21,1010.0,1179.0,-9.0,287.0,11.180339887498949,11.485643212288982,65.96,11.485643212288982
22,922.0,1783.0,760.0,297.0,10.04987562112089,32.63884801888694,532.6472,32.63884801888694
23,1225.0,977.0,300.0,336.0,18.24828759089466,18.017591403958523,162.31680000000003,18.017591403958523
24,1876.0,1513.0,-12.0,-1256.0,9.486832980505138,50.242292941305934,1262.144,50.242292941305934
25,919.0,1548.0,25.0,925.0,9.899494936611665,37.013511046643494,685.0,37.013511046643494
26,900.0,1358.0,829.0,-250.0,12.0,34.63503428610978,599.7927999999999,34.63503428610978
27,585.0,951.0,321.0,231.0,11.661903789690601,15.819077090652286,125.12159999999999,15.819077090652286
28,1975.0,1236.0,-253.0,-1049.0,12.041594578792296,43.16313241645003,931.5279999999998,43.16313241645003
29,904.0,837.0,804.0,457.0,7.0710678118654755,36.99221539729677,684.212,36.99221539729677
30,909.0,833.0,88.0,-460.0,7.615773105863909,18.733670222356324,175.4752,18.733670222356324
31,736.0,1858.0,-1172.0,-157.0,14.142135623730951,47.298761083140434,1118.5864,47.298761083140434
32,1655.0,1299.0,-15.0,6.0,16.15549442140351,0.6462197768561404,0.20879999999999996,0.6462197768561404
33,496.0,1131.0,-1139.0,82.0,24.186773244895647,45.67791588940984,1043.2359999999999,45.67791588940984
